strategy,regime,count,ann_return,ann_sharpe,max_drawdown
trend_mom_10,mid_vol|trending|bear,106,0.11012250616823716,0.47426717346861236,-0.14215625321825598
trend_mom_10,mid_vol|trending|bull,98,-0.17419056359502139,-0.45756682639226154,-0.1932920100484784
trend_mom_10,mid_vol|weak_trend|bear,97,0.09068944251864552,0.42044478011467057,-0.16352830284876785
trend_mom_10,mid_vol|weak_trend|bull,217,-0.004935205163369205,0.14589263746310396,-0.26212627146394474
trend_slope_10,high_vol|neutral|bear,45,10.442693037536186,2.9993782887156386,-0.15521748510521005
trend_slope_10,high_vol|neutral|bull,155,-0.7331742645088686,-2.5273645300630805,-0.5932573692563354
trend_slope_10,high_vol|trending|bear,86,0.3516040695903049,0.7776894017742938,-0.4158569496114072
trend_slope_10,high_vol|trending|bull,24,0.8048555835468898,1.1601365082346682,-0.1647132364431939
trend_slope_10,high_vol|weak_trend|bear,44,2.4452284194795872,3.4894630117838266,-0.08633513897050349
trend_slope_10,high_vol|weak_trend|bull,138,-0.06472484286900593,0.0529752399068418,-0.20947485205002792
trend_slope_10,low_vol|neutral|bear,56,-0.5257575858772985,-3.2803600448798234,-0.16237585566445778
trend_slope_10,low_vol|neutral|bull,107,1.4708003607732452,4.57931061363877,-0.05750042302722913
trend_slope_10,low_vol|trending|bear,74,0.058931450669534424,0.4075026911227507,-0.10283205206101564
trend_slope_10,low_vol|trending|bull,332,0.342074410409303,1.507782611288742,-0.10989308230321582
trend_slope_10,low_vol|weak_trend|bear,102,0.31937001205953397,1.1059734805989705,-0.17498039961439305
trend_slope_10,low_vol|weak_trend|bull,99,0.2808993415326373,1.1315916130071197,-0.08950997957439133
trend_slope_10,mid_vol|neutral|bear,150,-0.2263842606141231,-0.35169142716204743,-0.21943665043763472
trend_slope_10,mid_vol|neutral|bull,244,-0.024155717466550763,0.06950269132054628,-0.21462673975361624
trend_slope_10,mid_vol|trending|bear,106,-0.5851409588364431,-2.3998123652529393,-0.32455423995103994
trend_slope_10,mid_vol|trending|bull,98,0.18902489585323834,0.7099924275462333,-0.14472778871600955
trend_slope_10,mid_vol|weak_trend|bear,97,0.9449599772846997,1.988187670661784,-0.1366972916593321
trend_slope_10,mid_vol|weak_trend|bull,217,-0.20429577005574595,-0.5464984691052479,-0.302666438047299
trend_donchian_10,high_vol|neutral|bear,45,17.9281378762619,3.5479425752009424,-0.15521748510520983
trend_donchian_10,high_vol|neutral|bull,155,-0.6452490040152822,-1.9206766793264747,-0.5453176588041609
trend_donchian_10,high_vol|trending|bear,86,-0.7087366857662369,-0.9615846348907987,-0.618800026065497
trend_donchian_10,high_vol|trending|bull,24,0.8048555835468898,1.1601365082346682,-0.1647132364431939
trend_donchian_10,high_vol|weak_trend|bear,44,0.5771926206538434,1.3762758521170406,-0.16154664112689499
trend_donchian_10,high_vol|weak_trend|bull,138,-0.43343502049291305,-1.1196561022162694,-0.3431337059987336
trend_donchian_10,low_vol|neutral|bear,56,-0.0975101820346439,-0.3464678218415222,-0.12242845266467661
trend_donchian_10,low_vol|neutral|bull,107,1.3710985649310756,4.3618845483934905,-0.05989201438855152
trend_donchian_10,low_vol|trending|bear,74,-0.0924014215347021,-0.45088669523551295,-0.13651992348460817
trend_donchian_10,low_vol|trending|bull,332,0.5168665544527586,2.0986137570861074,-0.09502315801940686
trend_donchian_10,low_vol|weak_trend|bear,102,0.01366896680614138,0.18890014492565868,-0.2409155621314385
trend_donchian_10,low_vol|weak_trend|bull,99,0.2282475974170104,0.9596517128083862,-0.14803719167635832
trend_donchian_10,mid_vol|neutral|bear,150,-0.5777262158278595,-1.719019379383,-0.4147762560924211
trend_donchian_10,mid_vol|neutral|bull,244,-0.2874727038121616,-0.9742481691141126,-0.30642955266473815
trend_donchian_10,mid_vol|trending|bear,106,-0.3320455792261634,-0.9967875583926102,-0.2163687351109359
trend_donchian_10,mid_vol|trending|bull,98,0.13799632601261758,0.5699319491234068,-0.13387971586287029
trend_donchian_10,mid_vol|weak_trend|bear,97,-0.20397550364690187,-0.42716006176722765,-0.22511054564675115
trend_donchian_10,mid_vol|weak_trend|bull,217,-0.024004828313729187,0.08593397338930374,-0.26222227449922786
trend_mom_20,high_vol|neutral|bear,45,32.8112019729337,4.1959259636734085,-0.15521748510520994
trend_mom_20,high_vol|neutral|bull,155,-0.41344836216326597,-0.8682153236777113,-0.35979189634949194
trend_mom_20,high_vol|trending|bear,86,-0.15765873364252536,0.24484232063048522,-0.37202083741734393
trend_mom_20,high_vol|trending|bull,24,-0.5672374649692302,-0.7593429922985627,-0.1768394403712108
trend_mom_20,high_vol|weak_trend|bear,44,-0.368959261497652,-1.0139700512255223,-0.1892512049431999
trend_mom_20,high_vol|weak_trend|bull,138,-0.10522857225560389,-0.050243896484873395,-0.23068531296748096
trend_mom_20,low_vol|neutral|bear,56,-0.609473838744103,-4.212889856636004,-0.22604481340556426
trend_mom_20,low_vol|neutral|bull,107,1.206458956886049,3.983985009060399,-0.0707928047260471
trend_mom_20,low_vol|trending|bear,74,0.13079950476735558,0.7739262722559895,-0.0981832311643851
trend_mom_20,low_vol|trending|bull,332,0.6237569412208221,2.4325806104113994,-0.0894720933427745
trend_mom_20,low_vol|weak_trend|bear,102,0.9750525527030101,2.538707530790106,-0.08964699120410502
trend_mom_20,low_vol|weak_trend|bull,99,0.23888403325891483,0.995452543235959,-0.09434463553891792
trend_mom_20,mid_vol|neutral|bear,150,-0.10885941793823295,-0.0892054572226049,-0.26459232414360045
trend_mom_20,mid_vol|neutral|bull,244,-0.4087711366109712,-1.5991351658251227,-0.43499851623110575
trend_mom_20,mid_vol|trending|bear,106,-0.19475123571658093,-0.4540483663530586,-0.24077952346355624
trend_mom_20,mid_vol|trending|bull,98,-0.23046488608790083,-0.683464350978933,-0.22950680152686354
trend_mom_20,mid_vol|weak_trend|bear,97,-0.35091244620199136,-0.978233705389394,-0.26959641703726667
trend_mom_20,mid_vol|weak_trend|bull,217,0.06547416788340721,0.3574793220928068,-0.34361736131368126
trend_slope_20,high_vol|neutral|bear,45,8.320489744938026,2.778860387895432,-0.15521748510521005
trend_slope_20,high_vol|neutral|bull,155,-0.3027753763569493,-0.5098359869909072,-0.3458690797554227
trend_slope_20,high_vol|trending|bear,86,0.3652868352961851,0.793915546572757,-0.36425671682032756
trend_slope_20,high_vol|trending|bull,24,-0.43814083376101054,-0.4082658491465324,-0.1647132364431937
trend_slope_20,high_vol|weak_trend|bear,44,-0.43503690265450956,-1.3045705791764708,-0.20475885119142456
trend_slope_20,high_vol|weak_trend|bull,138,-0.04496289644001206,0.10125776919364372,-0.23928283113306636
trend_slope_20,low_vol|neutral|bear,56,-0.3694546851203867,-1.9589710986770414,-0.16197063831899738
trend_slope_20,low_vol|neutral|bull,107,1.1083079384227101,3.749493677693921,-0.0499385474813997
trend_slope_20,low_vol|trending|bear,74,0.40383828764564544,1.993226921191352,-0.09224398821793356
trend_slope_20,low_vol|trending|bull,332,0.5506762932696747,2.2067547341690337,-0.16448955730828985
trend_slope_20,low_vol|weak_trend|bear,102,0.6153871636495836,1.817474872192818,-0.08039533789518338
trend_slope_20,low_vol|weak_trend|bull,99,0.7827455405729746,2.503930847591877,-0.07037649711612992
trend_slope_20,mid_vol|neutral|bear,150,0.24052843108806665,0.7341025174023639,-0.256208639584371
trend_slope_20,mid_vol|neutral|bull,244,-0.4678949519875113,-1.954073219491911,-0.4804933274073243
trend_slope_20,mid_vol|trending|bear,106,-0.2969946683407182,-0.8479989757063472,-0.20819912020903597
trend_slope_20,mid_vol|trending|bull,98,0.08516926771696753,0.4175140239057503,-0.14014664080598482
trend_slope_20,mid_vol|weak_trend|bear,97,0.1123994937772792,0.4696275401982452,-0.20259333267553226
trend_slope_20,mid_vol|weak_trend|bull,217,0.07058303812674205,0.3725011865300642,-0.2867800286364317
trend_donchian_20,high_vol|neutral|bear,45,24.55402509903259,3.880795717838218,-0.15521748510521016
trend_donchian_20,high_vol|neutral|bull,155,-0.4964322137353464,-1.1859184440603168,-0.4493531453702375
trend_donchian_20,high_vol|trending|bear,86,-0.06240411335139684,0.36664306933046237,-0.3720208374173437
trend_donchian_20,high_vol|trending|bull,24,-0.5672374649692302,-0.7593429922985627,-0.1768394403712108
trend_donchian_20,high_vol|weak_trend|bear,44,-0.19915382728208764,-0.39166488631472696,-0.15480621958518037
trend_donchian_20,high_vol|weak_trend|bull,138,0.5837049037554058,1.28657792920261,-0.178854250530029
trend_donchian_20,low_vol|neutral|bear,56,-0.49080847294906593,-2.9422780323480593,-0.2040236448053696
trend_donchian_20,low_vol|neutral|bull,107,1.2946404641926694,4.189989212002234,-0.04925127721691558
trend_donchian_20,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_donchian_20,low_vol|trending|bull,332,0.6589309984485874,2.538112131675992,-0.10023450930875089
trend_donchian_20,low_vol|weak_trend|bear,102,-0.014780429592789135,0.09102387522421447,-0.17946154888737298
trend_donchian_20,low_vol|weak_trend|bull,99,0.8257571891782656,2.6067782530533505,-0.08395497757683157
trend_donchian_20,mid_vol|neutral|bear,150,0.31792433513847174,1.0887648132818435,-0.18910026524380463
trend_donchian_20,mid_vol|neutral|bull,244,-0.3458513124260344,-1.2594114031699646,-0.41917181005873316
trend_donchian_20,mid_vol|trending|bear,106,-0.4055816693489206,-1.336768149559666,-0.24071810103249758
trend_donchian_20,mid_vol|trending|bull,98,-0.08445642549902077,-0.12696330553129104,-0.18042717453267632
trend_donchian_20,mid_vol|weak_trend|bear,97,-0.08460393283090184,-0.05183858638356178,-0.20114711653587225
trend_donchian_20,mid_vol|weak_trend|bull,217,0.42721056711974725,1.265679219429459,-0.23776308859253625
trend_mom_40,high_vol|neutral|bear,45,18.37814152905783,3.573710808939416,-0.15521748510521005
trend_mom_40,high_vol|neutral|bull,155,-0.4548800378888367,-1.015781111366221,-0.4259313688264422
trend_mom_40,high_vol|trending|bear,86,-0.4133150755461198,-0.1652392405376597,-0.39433505582415307
trend_mom_40,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_mom_40,high_vol|weak_trend|bear,44,1.454918463501902,2.5576876537493205,-0.15514989252879186
trend_mom_40,high_vol|weak_trend|bull,138,-0.7002301087443056,-2.6300036192026064,-0.499956708763451
trend_mom_40,low_vol|neutral|bear,56,0.11053286258702655,0.5769184202792798,-0.06811404223178807
trend_mom_40,low_vol|neutral|bull,107,0.6854023229431994,2.61913003067798,-0.06968949648474287
trend_mom_40,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_mom_40,low_vol|trending|bull,332,0.573064300994562,2.276927373707915,-0.12756097027064084
trend_mom_40,low_vol|weak_trend|bear,102,0.5589742517179055,1.6926178951103585,-0.0959334930640291
trend_mom_40,low_vol|weak_trend|bull,99,0.20187419246675065,0.872052569689954,-0.1220193546769256
trend_mom_40,mid_vol|neutral|bear,150,-0.09588251433391881,-0.19858141140857724,-0.20824875361865747
trend_mom_40,mid_vol|neutral|bull,244,-0.3896728305820438,-1.4919286547441621,-0.44608173233992787
trend_mom_40,mid_vol|trending|bear,106,0.2741441898775401,0.8724511502836942,-0.17788474192258374
trend_mom_40,mid_vol|trending|bull,98,-0.0769064246867468,-0.10077010847576119,-0.1521222047758607
trend_mom_40,mid_vol|weak_trend|bear,97,-0.19452565567387314,-0.39607797303370007,-0.2283378500500679
trend_mom_40,mid_vol|weak_trend|bull,217,0.3373593021635264,1.063091463942727,-0.21786842101728232
trend_slope_40,high_vol|neutral|bear,45,32.806191991005555,4.1959667176508475,-0.15521748510520994
trend_slope_40,high_vol|neutral|bull,155,-0.5057093653005307,-1.2235417538866797,-0.45947351999408537
trend_slope_40,high_vol|trending|bear,86,-0.6316385344219243,-0.6944258041479339,-0.47628378248541337
trend_slope_40,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_slope_40,high_vol|weak_trend|bear,44,-0.17916116029491747,-0.3264344643594308,-0.1748775792909153
trend_slope_40,high_vol|weak_trend|bull,138,-0.33524324946706086,-0.7379109332813982,-0.3744735942805545
trend_slope_40,low_vol|neutral|bear,56,-0.028542010594532874,-0.018942729445814894,-0.09735825615648241
trend_slope_40,low_vol|neutral|bull,107,0.2979030153102742,1.3483842747579593,-0.09242120980765867
trend_slope_40,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_slope_40,low_vol|trending|bull,332,0.5615232669922801,2.2408780314482115,-0.12756097027064084
trend_slope_40,low_vol|weak_trend|bear,102,0.24083325682215606,0.8931287507459373,-0.14896827152308467
