train_start,train_end,test_start,test_end,best_strategy,is_sharpe,oos_sharpe,is_cagr,oos_cagr,is_drawdown,oos_drawdown,sharpe_delta,cagr_delta
2016-01-01,2020-12-31,2021-01-01,2021-12-31,trend_slope_20,0.8039595233179766,1.033423472520029,0.2811818552648815,0.32497403743006803,-0.36425671682032745,-0.24709070956286172,0.2294639492020525,0.043792182165186544
2017-01-01,2021-12-31,2022-01-01,2022-12-31,vol_lowtrend_20_10_0.4,1.1373446643599199,1.3037985761003088,0.18844544292013432,0.2244367268140346,-0.2862014885435231,-0.08477883152613663,0.16645391174038893,0.03599128389390027
2018-01-01,2022-12-31,2023-01-01,2023-12-31,vol_lowtrend_20_10_0.4,1.4449352588259696,0.7031508671995396,0.24124911777310287,0.14031189201228678,-0.2862014885435228,-0.16977662970760532,-0.7417843916264301,-0.1009372257608161
2019-01-01,2023-12-31,2024-01-01,2024-12-31,vol_lowtrend_20_10_0.4,1.0469470976756245,0.4879933985399433,0.1829025346402513,0.07386433521857882,-0.2862014885435231,-0.09890971519858982,-0.5589536991356813,-0.10903819942167248
