sharpe,sortino,ann_return,ann_vol,max_drawdown,calmar,hit_rate,skew,kurtosis,turnover,avg_holding_period,rolling_sharpe_stability,strategy,family
0.45250070519304014,0.3865668751002339,0.066745664589698,0.1781174811966647,-0.46100778721328095,0.14478207622699865,0.23505059797608097,-0.9408924198767552,12.337041395796199,0.04924068108605614,17.074074074074073,1.50832345347866,ts_drawdown_vol_gate_120,time_series
0.42091625692147033,0.20424296299725678,0.04213065368527302,0.11295457807572575,-0.16652137488006935,0.25300447894669986,0.053817847286108556,3.8299436285292607,92.45001703791628,0.007823285780027611,22.22222222222222,1.0349661709677305,time_month_05_1,time_calendar
0.4117154154698653,0.3303005961591173,0.06334804278879358,0.19578745378570825,-0.2777458764575249,0.22807914773220112,0.18813247470101196,-0.00703088713829503,16.014143404367488,0.007823285780027611,80.77777777777777,1.0566321702823924,time_summer_1,time_calendar
0.3952477538299967,0.32394617993870484,0.05927156734851824,0.190227054006308,-0.28245273067385746,0.20984597035724217,0.11223551057957681,3.8585140532162097,63.64747324700629,0.09249884951679706,4.5049504950495045,1.3363916499017736,time_turnmonth_1,time_calendar
0.3826188772984404,0.37342322533984434,0.05152945194246161,0.1666315967785529,-0.1845196175402607,0.2792627289666858,0.10533578656853726,4.519472123285413,102.3053204198869,0.40036815462494246,1.0,1.1572511072630287,event_weekday_revert_2,event_flow
0.37662828879223836,0.17091937670924662,0.03354529246969218,0.10084477149436614,-0.24818425721396553,0.13516285378502804,0.042778288868445265,5.227839365997821,153.135412078056,0.007363092498849517,21.375,1.0633422748784405,time_month_09_1,time_calendar
0.3679361483577485,0.44290654217395076,0.0698561015991832,0.3429014299329454,-0.5475889517746391,0.1275703269261813,0.39558417663293466,0.5263918660636544,23.769142440099202,0.1587666820064427,9.491329479768787,1.5422833685636277,ts_dual_mom_20_40,time_series
0.3528032382660255,0.3284239409172697,0.05445091968334914,0.21942308928133997,-0.3859710967042673,0.14107512232950592,0.2902483900643974,-1.2901278724790584,16.49132400188618,0.08053382420616659,13.318181818181818,1.162671602414514,ts_drawdown_vol_gate_60,time_series
0.3505843969147668,0.3770060788177076,0.05310807826831043,0.2121811090294526,-0.3050464004968979,0.17409836071373808,0.2980680772769089,-0.5780153917337828,10.112927287778705,0.12103083294983893,9.25,1.1183382987278057,vol_lowtrend_60_10_0.6,volatility_regime
0.3424186622194713,0.3567027968986314,0.06027181492628886,0.3147856111040538,-0.46937168878524127,0.12840956616311286,0.29898804047838085,0.9043646533786535,34.99833387468807,0.12011044638748274,9.435114503816793,1.4747368136753358,ts_dual_mom_20_180,time_series
0.3388304865088215,0.16751454755883122,0.04673022003836125,0.18208297624169711,-0.24867614409553973,0.18791597484405215,0.04645814167433303,5.362638176136643,134.67684059102342,0.008283479061205707,22.0,1.1807243258052622,time_month_03_-1,time_calendar
0.33563447678301844,0.46508174803670543,0.05703504418984218,0.38358648074680257,-0.7486169483916307,0.07618722006268115,0.5087396504139834,0.5027008772690418,15.48787333222091,0.07501150483202945,26.024390243902438,1.5740375474231907,trend_ma_cross_5_40,trend_following
0.33166997040564744,0.12897417225066096,0.025167970629674574,0.08612681744654978,-0.1870167525773202,0.13457602210868544,0.04553817847286108,0.1465697577143075,55.92990511526435,0.007363092498849517,21.0,1.0741554398053155,time_month_12_1,time_calendar
0.32934140153563635,0.4784268862117016,0.054011927560212,0.39407073060822945,-0.6149632448724287,0.08782952153722406,0.49678012879484823,0.6021502501564903,14.063302170061323,0.38426138978370916,5.186602870813397,1.382149345948306,micro_lag_momentum_5,microstructure_proxy
0.3291915691210681,0.34815055714618665,0.05578182305795365,0.3272684044700381,-0.49314237160128516,0.11311504804730343,0.3233670653173873,0.5523095733289934,29.504442852274483,0.10446387482742751,11.728070175438596,1.2639676178518764,ts_strength_40_0.50,time_series
0.32788143378267937,0.40144063768636007,0.055032351902549514,0.35244402188161933,-0.5186267981088146,0.10611166276621306,0.40570377184912604,0.4578700509022405,21.549241239430632,0.1237919926369075,12.622222222222222,1.2968711445599088,ts_strength_40_0.25,time_series
0.32612508452669403,0.12445277075275697,0.026181289268979224,0.09241611783744309,-0.163164903702107,0.1604590734574783,0.045078196872125116,-1.3379585366531395,43.92077579529101,0.007363092498849517,21.625,0.7833900861618911,time_month_06_1,time_calendar
0.3242795915249239,0.4677585324927028,0.05184674245262588,0.3945965304078582,-0.5564031884651814,0.09318196503429485,0.5059797608095676,0.5808595944982903,13.991447122690087,0.3999079613437644,4.9862068965517246,1.3048462365888884,trend_slope_5,trend_following
0.32344210803897155,0.3282725968428465,0.044486002800046665,0.19054128269336174,-0.34958244021748786,0.12725468353685918,0.22263109475620976,0.38576346135034867,10.188315045253882,0.09618039576622181,8.904761904761905,1.562471339819072,vol_lowtrend_20_60_0.4,volatility_regime
0.32217642815905,0.3217413183786703,0.0445932694922444,0.19463298335268642,-0.38584354108800045,0.11557345074738032,0.2700091996320147,-0.7956521707785329,13.326973815294473,0.08697653014265992,11.589473684210526,1.1746832270994252,hybrid_trend_lowvol,hybrid
0.32217642815905,0.3217413183786703,0.0445932694922444,0.19463298335268642,-0.38584354108800045,0.11557345074738032,0.2700091996320147,-0.7956521707785329,13.326973815294473,0.08697653014265992,11.589473684210526,1.1746832270994252,vol_lowtrend_60_20_0.5,volatility_regime
0.31817589316673633,0.43068279035742413,0.04974488363741014,0.3835713033192729,-0.6286562129948439,0.07912891435583254,0.5073597056117756,0.315915589755338,15.507808331195129,0.04924068108605614,39.51851851851852,1.6094054539846412,trend_ma_cross_20_40,trend_following
0.31198504227201407,0.39665093643709565,0.04803204227523805,0.37050954264280017,-0.6240726998107589,0.07696545977692362,0.4765409383624655,0.25353136907255847,18.067829799960872,0.015186378278877128,117.29411764705883,1.5313482488691952,trend_ma_cross_30_180,trend_following
0.3113520176852884,0.3500021671887122,0.04980938029877513,0.31845357094390325,-0.48016219510270963,0.10373448973428002,0.3141674333026679,0.6897299379649147,32.61477028404055,0.25310630464795214,4.825454545454545,1.3288493827573307,ts_dual_mom_5_40,time_series
0.30796220896928383,0.32918453132748365,0.048789490853402784,0.2934469619323879,-0.43466696419869943,0.11224568433267772,0.2686292548298068,1.151759542225546,43.394088387498094,0.20892774965485503,5.004405286343612,1.3203276926944718,ts_dual_mom_5_180,time_series
0.3056412144486078,0.42975565326416026,0.04421390662898039,0.3933619739298822,-0.67396782043077,0.06560240012743523,0.5128794848206072,0.5569143870077339,14.1800660394557,0.19190059825126554,10.354066985645932,1.151193058848509,trend_slope_10,trend_following
0.302044821586988,0.4019815546280872,0.04315565465203952,0.3834211191880898,-0.5742023952882296,0.07515756640182898,0.5087396504139834,0.21493229293765753,15.54504991960929,0.14588127013345606,13.415094339622641,1.3573834828146472,trend_mom_40,trend_following
0.2922957519552333,0.272495493026625,0.04376182101127957,0.2995516806528364,-0.554001941488423,0.07899217987147626,0.25390984360625574,0.7865666066916995,41.76586962446118,0.0980211688909342,9.80373831775701,1.3464646323284721,ts_strength_40_0.75,time_series
0.2911962579154369,0.36701645464620797,0.04055312389910548,0.3641963663020413,-0.615324944046024,0.06590521689627189,0.45722171113155474,0.32616405729624914,19.35167510130904,0.020708697653014266,83.56521739130434,1.240648253887251,trend_ma_cross_5_252,trend_following
0.28575774119677194,0.393117003004971,0.03847691895290084,0.20642642088376892,-0.4554645159519968,0.08447841183059714,0.4880404783808648,0.49454344704230546,15.263219843785869,0.039131517271374906,1.0,1.575552913779324,risk_voltarget_120_20,risk_managed_alpha
0.2857577411894469,0.39311700299110786,0.032817766981433794,0.15481981566282668,-0.36312654069372996,0.09037556692674455,0.4880404783808648,0.4945434470423059,15.263219843785873,0.029348637953531185,1.0,1.5755529137350472,risk_voltarget_120_15,risk_managed_alpha
0.28575774117479674,0.39311700296338176,0.024473552771106633,0.10321321044188446,-0.2574763682167238,0.09505164664436942,0.4880404783808648,0.49454344704230546,15.263219843785869,0.019565758635687453,1.0,1.5755529136464996,risk_voltarget_120_10,risk_managed_alpha
0.28359313097384625,0.39008131963786535,0.03541180791808962,0.3898689675155007,-0.5840894043513989,0.06062737597055365,0.5105795768169273,0.4370197447231738,14.65818715212147,0.1863782788771284,10.605911330049262,1.4806876467559977,trend_mom_20,trend_following
0.27917065209334496,0.32312144556100025,0.038260467578186796,0.2257267488388415,-0.4284805423922863,0.08929336059108361,0.2985280588776449,0.062319499007482126,6.601976896888271,0.05200184077312471,21.80701754385965,1.5486164783795053,vol_lowtrend_120_60_0.6,volatility_regime
0.27663536382323206,0.37998188131893695,-0.08239813387629591,0.7729150976856116,-0.8851413533603122,-0.09309036750276115,0.5082796688132475,0.4652607353096711,15.224665374382198,0.39229532562182,7.772563176895307,1.4988300186255052,risk_kellyproxy_20,risk_managed_alpha
0.26742889595104014,0.26775103761444297,0.03557613021155581,0.31084134935833946,-0.4818771410034133,0.07382821716216248,0.29484820607175716,0.7040208791589778,35.83965890499209,0.11872986654394846,9.34108527131783,1.8782312506463483,ts_dual_mom_20_120,time_series
0.26503498306754547,0.35090185276867386,0.028688060716111297,0.38152471604431004,-0.693285060151571,0.04137989171409222,0.5013799448022079,0.2216027398696443,15.88928260776543,0.030832949838932353,62.1764705882353,1.2271085189984818,trend_slope_60,trend_following
0.2644765817908282,0.2772871869947293,0.03229041932020893,0.18450152640626097,-0.2881293215689802,0.11206918873880148,0.2516099356025759,0.03725835344102814,6.1359659717261295,0.10262310170271514,9.205357142857142,1.1201468997435124,vol_lowtrend_60_10_0.5,volatility_regime
0.26286347275517535,0.09062513123849307,0.029933675886699707,0.16496111110551742,-0.4333040164174726,0.0690823873134622,0.04829806807727691,-0.7525011891175291,245.92949355929898,0.008283479061205707,20.555555555555557,0.9150392089965408,time_month_04_1,time_calendar
0.2581112631626094,0.2885461392636687,0.03212201888905075,0.3112768269610545,-0.44251339785086274,0.0725899352313035,0.3325666973321067,-0.12563913285055228,23.00789411105309,0.15416474919466175,8.68452380952381,0.9989676746853455,stat_hurst_120,stat_structure
0.2529378414033717,0.2711747409169236,0.03183754754899959,0.22211345993576914,-0.3856361118518651,0.08255852232310348,0.31186752529898804,-0.67989807324964,9.63281647295302,0.08881730326737229,13.288659793814434,1.0498761821080573,vol_lowtrend_60_20_0.6,volatility_regime
0.24506399265065312,0.3322197215120475,0.020719091084870467,0.38359946332390255,-0.6160944839725166,0.03362972989344455,0.5082796688132475,0.325986824139544,15.50588820439214,0.04555913483663138,42.68,1.4702025744732665,trend_slope_40,trend_following
0.24203249539541247,0.34093269412213073,0.01813383308024963,0.39415465741111744,-0.6058638825582616,0.029930539849395785,0.4981600735970561,0.44165051731181093,14.079984232152604,0.2296364473078693,8.672,1.407859741316728,trend_donchian_5,trend_following
0.24088557975184738,0.060949412792867294,0.01850194987327658,0.09328593587851362,-0.2338504056997065,0.0791187418205992,0.004139834406623735,13.84740280491876,357.7671496269581,0.005522319374137137,3.3333333333333335,0.5750611904500945,mr_rsi_20_80_20,mean_reversion
0.2377415072820233,0.26852715851124664,0.02502987504360532,0.3250548952157019,-0.5351534589272424,0.04677139729925865,0.33072677092916286,0.8032029933534242,30.291550347176138,0.1675103543488265,7.5989010989010985,1.3671636527801587,ts_strength_20_0.50,time_series
0.23648268280052456,0.19312845272894383,0.02769188321928695,0.23570875491521098,-0.45683012824573377,0.06061746261255908,0.1936522539098436,-1.884625480305742,40.444211922052446,0.17211228716060745,4.336898395721925,1.3015898696445587,ml_linear_thr_20_0.25,ml_like
0.23639023116080585,0.1085678027462602,0.016630757245954975,0.08506230186727864,-0.13960401436645165,0.11912807322417798,0.042778288868445265,0.3422370388968537,35.200154036523486,0.007363092498849517,22.5,0.729579477594033,time_month_08_1,time_calendar
0.2321618361619721,0.19338117161039334,0.026852579753236627,0.25519708579814104,-0.5062845332300793,0.05303851488779438,0.18353265869365226,0.034764500143905384,50.13149115562898,0.12793373216751036,5.618705035971223,1.0141417054648578,ml_linear_thr_40_0.25,ml_like
0.23002233044741985,0.3033461799476387,0.015016939490241965,0.381555971370047,-0.5661135908008514,0.02652637162264866,0.5036798528058878,0.21015046534454507,15.886388603144503,0.03819604233778187,50.333333333333336,1.3403786147791135,trend_ma_cross_10_60,trend_following
0.22758404762469894,0.06274712545462179,0.021893928109439686,0.1312406074483154,-0.2338504056997065,0.0936236481772909,0.00919963201471941,10.168910524608695,316.83221273613117,0.013805798435342844,2.6,0.7144239075196848,mr_rsi_14_80_20,mean_reversion
0.22603903570856787,0.1952056966861633,0.025999066628636713,0.25280435679440894,-0.5413551483173678,0.04802589706479861,0.1655933762649494,1.8348989381089824,41.874571928890376,0.09479981592268753,6.951456310679611,1.4277477068369349,event_opec_proxy_trend,event_flow
0.22408073100984793,0.24525596011497985,0.017310717104559448,0.09812376108792313,-0.2027952411297168,0.08536056866049133,0.5087396504139834,-0.27119832954672635,79.52175058833438,0.038164043265078745,1.0,1.417455926422092,ts_ewm_edge_40,time_series
0.21975465643247336,0.09343684083488274,0.017263263133679096,0.1011067221622156,-0.25031316236133816,0.06896666148418454,0.04875804967801288,0.5777276740732051,58.71695237967314,0.008283479061205707,21.444444444444443,1.3494816733658017,time_month_01_1,time_calendar
0.21889093720051492,0.1879513190664364,0.022742944407232457,0.1672102100727835,-0.3798143829381825,0.059879102605954124,0.21435142594296228,-1.2199402527302274,22.251436311016406,0.06764841233317993,11.716216216216216,1.3930604332090624,vol_lowtrend_60_20_0.4,volatility_regime
0.2159190089006416,0.27715862758342974,0.012711687940908156,0.3628359766840867,-0.6155723884847367,0.02065019188430135,0.42686292548298066,0.4281643926797662,19.67920525420384,0.15968706856879888,10.816091954022989,1.0166024940927207,ml_linear_thr_40_0.00,ml_like
0.2159190089006416,0.27715862758342974,0.012711687940908156,0.3628359766840867,-0.6155723884847367,0.02065019188430135,0.42686292548298066,0.4281643926797662,19.67920525420384,0.15968706856879888,10.816091954022989,1.0166024940927207,ml_linear_score_40,ml_like
0.2116150503169543,0.26391037210834967,0.010762181011616523,0.3642381827286738,-0.6302993246426374,0.017074714490137387,0.4494020239190432,0.2734510744863205,19.351762657279103,0.01150483202945237,147.84615384615384,1.265915724350955,trend_ma_cross_30_252,trend_following
0.21086673492510527,0.17870605295026348,0.020995599823166344,0.1581870231709652,-0.4242246498896317,0.04949170169291004,0.10533578656853726,-0.5165562527178037,44.506945371183804,0.3999079613437644,1.0,1.8096661888665795,event_weekday_trend_3,event_flow
0.2055957819169044,0.17652886708895693,0.016591550229679175,0.30332435904694105,-0.5913017050928406,0.028059364765481383,0.22401103955841767,0.6950102878048731,40.3045190248307,0.05568338702254947,15.032786885245901,1.3642460236858296,ts_strength_120_0.75,time_series
0.20531428743875269,0.21261400704264846,0.01663702598805683,0.3025740651231579,-0.48002707547003376,0.03465851581753279,0.27138914443422263,0.7912067053995249,40.204029422740334,0.21214910262310172,4.9480519480519485,1.5603490747693392,ts_dual_mom_5_120,time_series
0.20441157109018165,0.2722588184129712,0.005184209006605656,0.3815757855569874,-0.6759016940212454,0.007670063638625874,0.500459981600736,0.24736637651441595,15.88730874577325,0.05660377358490566,34.096774193548384,1.585266279850107,trend_ma_cross_5_60,trend_following
0.20378271101970732,0.22839667987036025,0.017328989729669342,0.11947902441056484,-0.26729307919671474,0.06483141943548495,0.5,-0.46205495775015915,77.8055688930486,0.07652944954065453,1.0,1.3241191570216757,ts_ewm_edge_20,time_series
0.20222752052775156,0.28714764888667427,0.0023047862394187657,0.39414457638694156,-0.6607719209395853,0.0034880208531530587,0.49586016559337626,0.4592539167523914,14.083045293703556,0.3815002300966406,5.2216867469879515,1.336169661164087,trend_mom_5,trend_following
0.19963522498728678,0.2292353873177636,0.011634794401222726,0.33000725124243746,-0.4919181171867344,0.023651892448560606,0.3647654093836247,0.5843050257839056,27.887511937443175,0.13897837091578463,10.132450331125828,1.4279180992210498,ts_dual_mom_20_60,time_series
0.1962930619268858,0.2580990833728593,0.004331559380605254,0.3704455636787808,-0.5909734163924396,0.007329533377388884,0.4696412143514259,0.5031116491511861,18.07852681063836,0.07501150483202945,24.304878048780488,1.4332620555951894,trend_mom_180,trend_following
0.19357948897340344,0.2586874395112455,0.0006695793561963814,0.38345977228522515,-0.6545022457710794,0.0010230359949437858,0.5045998160073597,0.23406066375611634,15.543343021329932,0.028992176714219973,66.59375,1.545152580531532,trend_donchian_40,trend_following
0.18739884398079287,0.17479260589868045,0.007397864251615038,0.32535929877017045,-0.7167923562186005,0.010320791212997516,0.2529898804047838,-0.41079413154072847,31.457620719513866,0.11965025310630464,8.192307692307692,1.3339737623669097,vol_highmr_60_10_0.6,volatility_regime
0.1809610744601738,0.15820446812954247,0.011228837050367035,0.2866090412263851,-0.3840932572039861,0.02923466330046595,0.20009199632014718,1.3722330802868274,49.86654247779293,0.10078232857800276,7.827272727272727,1.2943475737533727,stat_entropy_60,stat_structure
0.1763302731495169,0.10615526911782176,0.01272435578213682,0.09902448023230613,-0.19204618551611274,0.06625674833308774,0.03357865685372585,4.430135694935658,68.83746593879263,0.007363092498849517,21.75,1.094619500171734,time_month_07_-1,time_calendar
0.17435237476167595,0.18613696364932167,0.011674685561676945,0.08969784673899252,-0.21579625585806383,0.0541005010267725,0.5110395584176632,-0.3616114734516552,82.39471021909019,0.02554206421424762,1.0,1.4734606520092743,ts_ewm_edge_60,time_series
0.17302593500612418,0.23131668879548356,-0.006050014433926498,0.3782753540507403,-0.660664897782026,-0.009157463116669822,0.48298068077276907,0.3043099117516659,16.49255438089605,0.024390243902439025,77.18518518518519,1.3702567810300705,trend_slope_90,trend_following
0.170202126920339,0.15688690968611585,0.009004733569588863,0.2729695460895139,-0.531664995221152,0.016936856198001726,0.25068997240110397,-0.06308652628779363,40.57873771376204,0.13805798435342845,6.8933333333333335,1.4844951449399977,ts_strength_20_0.75,time_series
0.16570340328572453,0.13630700969757445,0.013558267566058824,0.18181674865072553,-0.3312701893109924,0.04092812454455285,0.11039558417663294,-0.8256541662709317,30.124574220384662,0.40220892774965483,1.0,1.3578823801956101,time_dow_1_1,time_calendar
0.16500376847277165,0.24864287447833663,-0.010514756191471464,0.3898923077325565,-0.6357493119096104,-0.01653915465495603,0.49494020239190434,1.1301279810720712,14.636012216408478,0.23791992636907502,8.312741312741313,1.3930197630197838,stat_ac_switch_120,stat_structure
0.1626242694100554,0.1848079615645102,-0.000277914286360037,0.3275842060791347,-0.6920740939647232,-0.00040156724371451686,0.34774609015639374,0.554140783715064,28.735275362446977,0.20846755637367695,6.405286343612334,1.4191834707318787,ts_dual_mom_10_40,time_series
0.16054056754327609,0.20257159356908624,-0.006238243245915709,0.35740485525122445,-0.6189378678629271,-0.010078949067125394,0.41950321987120515,0.5720382719859646,20.766870797981507,0.17901518637827887,9.046153846153846,1.4427291846141566,ts_strength_20_0.25,time_series
0.15304255327329144,0.2010005954997772,-0.01438225856119224,0.3815874166170056,-0.5836797997264928,-0.02464066525500283,0.5041398344066237,0.2064410928075908,15.885460203455189,0.03451449608835711,55.63157894736842,1.2195834946625024,trend_ma_cross_20_60,trend_following
0.1523485267597096,0.06352000943655663,0.01077850325303431,0.10961612278782873,-0.28740379803910865,0.03750299518146979,0.04323827046918123,1.3652169218032562,81.91564593791158,0.007363092498849517,21.75,1.1168234931632166,time_month_11_-1,time_calendar
0.1487074509336864,0.1698877467910841,0.008106449025291562,0.2257671268298356,-0.47007154754526126,0.017245138676456016,0.2957681692732291,-0.02218800323410673,6.601870282544429,0.06764841233317993,16.7972972972973,1.4167313561695734,vol_lowtrend_60_60_0.6,volatility_regime
0.14781285595087149,0.10929530655813995,-0.0008087416238532485,0.29574928091166464,-0.7194393351711766,-0.0011241276148178639,0.16375344986200552,-0.7769093403460532,45.034353206919675,0.10124252185918085,6.281818181818182,1.4848163636541591,vol_highmr_60_10_0.4,volatility_regime
0.14393653461794575,0.1827258314688155,-0.15920455524549282,0.7438061759479971,-0.9548222943147254,-0.16673736693547458,0.48942042318307266,0.22748291225426703,17.786930549994334,0.11435643898057217,10.474489795918368,1.5564132048046229,risk_kellyproxy_120,risk_managed_alpha
0.14204334834792992,0.17888184067845644,-0.014494949361401166,0.3642482267755894,-0.6244632321499073,-0.023211853981337894,0.4503219871205152,0.31680849047517784,19.353091468626612,0.015186378278877128,113.05882352941177,1.3484373085638768,trend_ma_cross_10_252,trend_following
0.14081985598515048,0.13539862111657233,0.010018696923800308,0.16680963924751094,-0.3673915129419949,0.027269810463353916,0.10533578656853726,4.672536785034983,102.12280474514917,0.40220892774965483,1.0,1.273791593520635,time_dow_2_1,time_calendar
0.1356749513500457,0.17818226300556528,-0.019614915653571985,0.37643239667931483,-0.629068484951104,-0.03118089067053713,0.47562097516099355,0.26181286251306546,16.859991572105045,0.020708697653014266,89.30434782608695,1.4552462091567573,trend_ma_cross_30_120,trend_following
0.13285848134140057,0.14604645265320174,-0.006459887667683795,0.30867725392253803,-0.5186098287160124,-0.01245616127959799,0.296688132474701,0.7442879085888076,36.99097057848275,0.23423838011965026,4.996078431372549,1.370220087608439,ts_dual_mom_5_60,time_series
0.13214690957558656,0.07657154845968545,0.008531570217317208,0.15939934460227764,-0.3345907102953032,0.025498526871119385,0.04967801287948482,2.186355063844349,89.81079529440095,0.1684307409111827,1.1147540983606556,1.2030502866887651,micro_post_shock_reversal,microstructure_proxy
0.1257272098532089,0.12781107282703555,0.006874003550196406,0.1836210053675474,-0.5368881258848004,0.012803418847930624,0.09521619135234591,5.5794236382903355,111.56448085860316,0.3893235158766682,1.0,1.6725350538888606,event_weekday_trend_4,event_flow
0.12560478928008154,0.1669282053279579,-0.02462581204484615,0.38158498099634236,-0.7005221106508378,-0.03515351146009048,0.4935602575896964,0.22850153054780403,15.886667871550152,0.03635526921306949,52.85,1.2485826184704976,trend_ma_cross_30_60,trend_following
0.12488996653793429,0.049255181367344525,0.007661523948953697,0.1129621423141022,-0.15945720914453787,0.0480475231568926,0.04139834406623735,-2.7157452585202195,92.61189791948068,0.04601932811780948,3.5,1.1708034129240807,ml_linear_thr_40_0.50,ml_like
0.11506844651888917,0.14905243545163718,-0.0014390789986317154,0.24109019388063868,-0.4342873025673585,-0.003313656628045668,0.49494020239190434,-0.30556711910001094,11.155487523963274,0.08076392084675564,10.46039603960396,1.380821760323358,risk_ddscale_5,risk_managed_alpha
