ensemble,sharpe,sortino,ann_return,ann_vol,max_drawdown,calmar,hit_rate,skew,kurtosis,turnover,avg_holding_period,rolling_sharpe_stability
inverse_vol,1.2359763368718562,1.4593478999257417,0.12039172205442084,0.09568848305394069,-0.09563627559812127,1.258849963575192,0.4411223551057958,0.5660177542403163,11.864354946593496,,,1.4640830880704379
rolling_sharpe,0.8180021490563616,0.9226594909735255,0.11098070537542193,0.14080052363328877,-0.2018336015440606,0.5498623842900846,0.3813247470101196,-0.038825725108800974,8.840919442789662,,,1.4844595706586832
